,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,0.0,6.926683724983729e-06,-6.478524334913027e-06,4.17121441609325e-06,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0,-0.05937434009985182,-0.05482716137215843,-0.08150521692517632,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,0.0,0.0,0.0,0.0,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,0.0,-0.012621154352140201,-0.0001485967863530946,-0.012965268981353417,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,0.0,-0.098504187663805,-0.00027118346611040844,-0.09886456190044932,J128-S_depth,J128-S,Canton,Harris Creek
5,0.0,0.0,0.0,0.0,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,0.0,-0.0222464595021305,-0.00030177535081621354,-0.02261994489919411,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0,-0.005668326435169568,-0.0016899228070775818,-0.007622713740067288,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,0.0,0.016416908984325684,0.0009451280712090004,0.017373516080238793,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,0.0,1.1637875942493991e-05,-0.0006441707848804101,-0.0006319644237086086,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,0.0,-0.03780808553180942,-0.003881768627397919,-0.04136017369168382,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,0.0,5.468777537559477e-05,-0.0021587462981975114,-0.0021048688220978995,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,0.0,-0.0007338768835251086,-0.0010316899688490866,-0.0017581642398395991,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,0.0,4.933342809598784e-06,2.016706246443789e-12,4.997515014898424e-06,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,0.0,1.7615605276383173e-05,-6.693923450681871e-05,-4.831441276340054e-05,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,0.0,-0.017277472734618438,0.0,-0.018231845628384424,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,0.0,-0.007338616481306903,-2.0880797091393788e-11,-0.007338629079003789,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,0.0,3.94163493400157e-06,2.392002080797706e-06,8.497782797295406e-06,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
