,link_name,Base,I,V,V&I,link_id,neighborhood
0,timestamp,1.68785052e+18,1.68795852e+18,1.68795852e+18,1.68795852e+18,timestamp,
1,C102-S_velocity,0.0010848001302289,0.0009982832804303,0.001082920285207,0.0009964785386479,C102-S,Patterson Park
2,C105-S_velocity,0.0012182923896122,0.0012336432398574,0.0012148138372584,0.0012299539361454,C105-S,Patterson Park
3,C111-S_velocity,0.0061835741046779,0.0042470405595841,0.0061684520653648,0.0042355171603654,C111-S,Baltimore Highlands
4,C113-S_velocity,0.0014288482923336,0.0010471314313618,0.001425958153524,0.0010454085213592,C113-S,Baltimore Highlands
5,C131-S_velocity,0.0002849693492851,0.0002347200707077,0.0002849671970345,0.0002347195023894,C131-S,Fells Point
6,C141-S_velocity,0.0010559649049419,0.0010617201674442,0.0010556399615602,0.0010613240373544,C141-S,Canton
7,C159-S_velocity,0.0006313335850964,0.0006560051038069,0.0006311747529892,0.0006560078299515,C159-S,Upper Fells Point
8,C163-S_velocity,0.0008696872894698,0.0009082763941572,0.0008695703186537,0.0009081847344977,C163-S,Upper Fells Point
9,C168-S_velocity,0.0012653619801049,0.0013375332416363,0.0012650778074023,0.0013371661819358,C168-S,Canton
10,C182-S_velocity,0.0038693890926471,0.0038788587647142,0.0038693860968992,0.0038788503589266,C182-S,Canton
11,C187-S_velocity,0.0002695114447004,0.0002907687730582,0.0002569987260526,0.0002814200422224,C187-S,Canton
12,C190-S_velocity,0.0057237108262071,0.0035730407923929,0.0057173443847574,0.0035693863705162,C190-S,Baltimore Highlands
13,C191-S_velocity,0.0012586025886682,0.0004447423930749,0.0012564004376841,0.0004441615234255,C191-S,Patterson Park
14,C211-S_velocity,0.0016967076940641,0.0016975118275191,0.0016915612444708,0.0016922479185133,C211-S,Patterson Park
15,C21-S_velocity,0.0013932584603939,0.0009845767424739,0.0013321700904335,0.0009483194531178,C21-S,Broadway East
16,C226-S_velocity,0.0013520233044866,0.0013594708209577,0.0013511132086211,0.0013582073088453,C226-S,Baltimore Highlands
17,C227-S_velocity,0.0019945278513173,0.001334024047519,0.0019859726176003,0.0013269597007242,C227-S,Kresson
18,C229-S_velocity,0.0006634218464064,0.0006394556596141,0.0006631526433023,0.0006389934390391,C229-S,Kresson
19,C236-S_velocity,0.0003457665708265,0.0003413049585082,0.0003373437708229,0.0003329648492004,C236-S,Orangeville
20,C23-S_velocity,0.0002927736738192,0.0001122445259012,0.0002808000344336,0.000105381900125,C23-S,Broadway East
21,C249-S_velocity,0.0014641035390948,0.001464047655848,0.0014610800306435,0.0014610218044232,C249-S,Madison-Eastend
22,C251-S_velocity,0.0009224211473555,0.0008009049367325,0.0009211840962346,0.0007986861376134,C251-S,Madison-Eastend
23,C260-S_velocity,0.0012456812603972,0.0012946523893807,0.0012458545180153,0.0012946378054577,C260-S,Baltimore Highlands
24,C26-S_velocity,0.0030879727531872,0.0022035683264515,0.0029327138620376,0.0020585387692321,C26-S,Broadway East
25,C274-S_velocity,0.0009752570808528,0.001003614855589,0.0009750013249959,0.0010030752952118,C274-S,Kresson
26,C279-S_velocity,0.000817869142513,0.0008232572760135,0.0007980209284525,0.0008013127011905,C279-S,Broadway East
27,C27-S_velocity,0.0012329774160532,0.000569658279399,0.0011492779921403,0.0005180771069009,C27-S,Broadway East
28,C292-S_velocity,0.0008173719804048,0.0005713003920821,0.000779297425508,0.0005266812355753,C292-S,Broadway East
29,C2-S_velocity,0.0002301920732572,0.0002348642151239,0.0002304212628429,0.0002359527405208,C2-S,South Clifton Park
30,C301-S_velocity,0.0017617808441091,0.0019271197907463,0.0016783432671024,0.001833579612361,C301-S,Eager Park
31,C314-S_velocity,0.0005149416606049,0.000545114757469,0.0005121565660039,0.0005426119885671,C314-S,Dunbar-Broadway
32,C317-S_velocity,0.0004469334163829,0.0003094994856687,0.0004439111607836,0.0003081141185519,C317-S,Dunbar-Broadway
33,C319-S_velocity,2.7146307025514693e-05,6.921220098940698e-06,2.6790687229512663e-05,6.852190623057679e-06,C319-S,Washington Hill
34,C321-S_velocity,0.0002104033835841,0.0001190902965143,0.0002095519476151,0.0001186745436041,C321-S,Washington Hill
35,C325-S_velocity,7.248396520285769e-05,2.4161189201542452e-05,7.216237206079862e-05,2.4129882167521655e-05,C325-S,Fells Point
36,C327-S_velocity,0.0050258797006755,0.0040459367843729,0.005015143859392,0.0040343666025094,C327-S,Fells Point
37,C328-S_velocity,0.0020295892164753,0.001553571427067,0.0020247715173768,0.0015486114055662,C328-S,Fells Point
38,C338-S_velocity,0.0013516653214601,0.0013516197345641,0.001338808046487,0.0013387045212497,C338-S,Washington Hill
39,C340-S_velocity,0.0015178949354181,0.0015258079126549,0.0015109925284346,0.0015182015979326,C340-S,Fells Point
40,C34-S_velocity,0.000260109637527,0.0002664545292599,0.0002545402841859,0.0002611266649804,C34-S,South Clifton Park
41,C351-S_velocity,0.0008332971194245,0.000836065777579,0.0008332521772767,0.0008360092580461,C351-S,Fells Point
42,C355-S_velocity,0.0004985525814848,0.0003973843034105,0.000498550728989,0.0003973827993759,C355-S,Fells Point
43,C361-S_velocity,0.0021903467508546,0.0021911079625869,0.0021901573898358,0.0021908730728864,C361-S,Fells Point
44,C362-S_velocity,0.0006687646028915,0.000560524403068,0.0006687586989886,0.00056052225773,C362-S,Fells Point
45,C37-S_velocity,0.0007585916401366,0.0006074883052626,0.0007238487409151,0.0005779391726622,C37-S,South Clifton Park
46,C382-S_velocity,0.0017387902264502,0.0017441063460442,0.0017387930015899,0.0017441154949942,C382-S,Canton
47,C3-S_velocity,0.0005246414718293,0.0005191755979359,0.000518215550287,0.0005128004957622,C3-S,Upper Fells Point
48,C417-S_velocity,0.0054234798561983,0.0054427297867006,0.0052315531957546,0.005247722828171,C417-S,Canton Industrial
49,C418-S_velocity,0.0024454237269159,0.0024267322542656,0.0023615685398711,0.0023453449909551,C418-S,Canton Industrial
50,C422-S_velocity,0.0026423376391894,0.0026557718337662,0.002636152160083,0.0026494357938827,C422-S,Canton Industrial
51,C449-S_velocity,0.0006731086975668,0.0007025580588919,0.0006686793539557,0.0006964846111034,C449-S,Broadway East
52,C462-S_velocity,0.0044950078453515,0.0047968610856827,0.0043322568309813,0.0046224375047774,C462-S,Eager Park
53,C463-S_velocity,0.0044090225424917,0.0047102446739228,0.0042579659859634,0.0045433958461951,C463-S,Eager Park
54,C473-S_velocity,0.0012259875235439,0.0012273573306922,0.0012162669076207,0.0012181636473039,C473-S,Berea
55,C474-S_velocity,0.0010886379495078,0.0008209402109797,0.0010783213842155,0.0008131825521384,C474-S,Berea
56,C478-S_velocity,0.0012573542567382,0.0013053880643341,0.0012579498538879,0.0013053468180972,C478-S,Orangeville
57,C530-S_velocity,0.0017876009061611,0.0013009949157901,0.0017366187965883,0.0012713734780903,C530-S,Eager Park
58,C532-S_velocity,0.0004367970406067,0.0001314981596007,0.00038534009576,0.0001116429649535,C532-S,Eager Park
59,C548-S_velocity,0.0004640173451013,0.0001305457643608,0.0004368488358549,0.0001255404435473,C548-S,Dunbar-Broadway
60,C549-S_velocity,0.0006144577453189,4.244870818613653e-05,0.0005574447083097,3.88169365956652e-05,C549-S,Dunbar-Broadway
61,C550-S_velocity,0.0030907938966194,0.0030854162448339,0.0030908025343273,0.0030854291156187,C550-S,Dunbar-Broadway
62,C551-S_velocity,0.0015386779793007,0.0015464889237903,0.0015384334143131,0.0015461509426751,C551-S,Dunbar-Broadway
63,C556-S_velocity,0.0009700449613479,0.000411877299855,0.0009284260223666,0.000399908447091,C556-S,Eager Park
64,C576-S_velocity,0.000338766862021,0.0001937310466932,0.0003383293066291,0.0001937410022945,C576-S,Dunbar-Broadway
65,C602-S_velocity,0.0014121763483124,0.0015011092577379,0.0013914122496901,0.0014782641422384,C602-S,Downtown
66,C638-S_velocity,0.0004229550660513,0.0003961386285912,0.0004218677675762,0.0003957463349213,C638-S,Downtown
67,C650-S_velocity,0.0018721723551501,0.0019491731211388,0.0018678431974002,0.0019446797880128,C650-S,Downtown
68,C659-S_velocity,0.0010379490521217,0.0010693866506142,0.0010046867916048,0.0010298347474168,C659-S,Downtown
69,C65-S_velocity,0.0013922754858615,0.0010758364777305,0.0013405006248615,0.0010194396644295,C65-S,McElderry Park
70,C677-S_velocity,0.0016155038055312,0.0017048675047468,0.001618964449847,0.001708258146066,C677-S,Downtown
71,C681-S_velocity,0.0005428773691657,0.0002803748649713,0.0005295703317113,0.0002732624841603,C681-S,Downtown
72,C685-S_velocity,0.001514260745304,0.0007036376440196,0.00148658772999,0.000691828781304,C685-S,Downtown
73,C687-S_velocity,0.0016091095714324,0.0016885644238753,0.0016013357951871,0.0016818032112264,C687-S,Federal Hill
74,C68-S_velocity,-0.0,-0.0,-0.0,-0.0,C68-S,Patterson Park
75,C69-S_velocity,0.0004031028826418,0.0003287902641428,0.0004021499763447,0.0003279029012684,C69-S,McElderry Park
76,C708-S_velocity,0.001781071479013,0.0018984368736436,0.0017585892307022,0.0018745146795028,C708-S,Federal Hill
77,C725-S_velocity,0.0014122715095763,0.0015098330808898,0.0013974766938412,0.0014938330665701,C725-S,Federal Hill
78,C728-S_velocity,0.0020878042267285,0.0020877194811501,0.0020628447006218,0.0020626548082726,C728-S,Federal Hill
79,C729-S_velocity,0.0026725288777348,0.0028936638126088,0.0026737621703417,0.002894690469239,C729-S,Federal Hill
80,C734-S_velocity,0.0029715266657955,0.0026333126679116,0.00295616948774,0.0026279213143952,C734-S,Federal Hill
81,C740-S_velocity,0.0026234767086123,0.002652421227181,0.0026189391688261,0.0026477478001083,C740-S,Federal Hill
82,C742-S_velocity,-0.0,-0.0,-0.0,-0.0,C742-S,Locust Point
83,C744-S_velocity,0.0005245275261015,0.0005440702740411,0.000524547643111,0.0005440779973802,C744-S,Locust Point
84,C74-S_velocity,0.0008040866298652,0.0005308356684276,0.0008040497255458,0.000530790014137,C74-S,Canton
85,C752-S_velocity,0.0009856632612801,0.0010279662243566,0.0009856230294835,0.0010279132020645,C752-S,Locust Point
86,C756-S_velocity,0.0065566881725932,0.0068454350361644,0.0065556518233253,0.0068441172116778,C756-S,Locust Point
87,C758-S_velocity,3.930221368793606e-06,3.924514582967271e-06,3.93052890314173e-06,3.9249452988769934e-06,C758-S,Locust Point
88,C759-S_velocity,0.000135946109402,0.000135969263463,0.0001359584336076,0.0001359883145138,C759-S,Locust Point
89,C761-S_velocity,0.0081422599231965,0.0083086189643348,0.0081398558049156,0.0083056497142994,C761-S,Locust Point
