,Base,I,V,V&I,link_id,neighborhood,link_name
58,0.0,-0.00010055594147787362,-1.910099438079998e-05,-0.00010411115218970102,C532-S,Eager Park,C532-S_velocity
59,0.0,-0.00011537365675248773,-9.276478415500016e-06,-0.00011758489495902574,C548-S,Dunbar-Broadway,C548-S_velocity
60,0.0,-0.0001269034227342395,-1.2059522554399993e-05,-0.00012757157239368637,C549-S,Dunbar-Broadway,C549-S_velocity
61,0.0,-7.078311790999041e-07,2.1603512900033456e-08,-7.063514742000621e-07,C550-S,Dunbar-Broadway,C550-S_velocity
62,0.0,9.428700262599987e-06,-7.412620769997082e-08,9.42320929189994e-06,C551-S,Dunbar-Broadway,C551-S_velocity
63,0.0,-0.0001960323293736,-1.4504976444900015e-05,-0.00020065568758349998,C556-S,Eager Park,C556-S_velocity
64,0.0,-5.946311569760744e-05,-4.474719879999983e-08,-5.951965711414569e-05,C576-S,Dunbar-Broadway,C576-S_velocity
65,0.0,1.570170823839991e-05,-2.178272041300001e-05,-8.219287519099956e-06,C602-S,Downtown,C602-S_velocity
66,0.0,-1.6084109598100022e-05,-5.445825366000127e-07,-1.6318168523700015e-05,C638-S,Downtown,C638-S_velocity
67,0.0,5.630298798290018e-05,-3.3178484107998073e-06,5.291732074810015e-05,C650-S,Downtown,C650-S_velocity
68,0.0,3.0226491496400062e-05,-3.2913257918399936e-05,3.939175258199992e-06,C659-S,Downtown,C659-S_velocity
69,0.0,-0.00020668013132369995,-5.095897501610001e-05,-0.0002418165492987,C65-S,McElderry Park,C65-S_velocity
70,0.0,8.923479480899953e-06,5.758793870001225e-07,9.761982937200007e-06,C677-S,Downtown,C677-S_velocity
71,0.0,-0.0001175297964202,-5.200211281700026e-06,-0.00012116461607700001,C681-S,Downtown,C681-S_velocity
72,0.0,-0.00036387253438579994,-1.6561768524099942e-05,-0.0003658366462799999,C685-S,Downtown,C685-S_velocity
73,0.0,4.6410173347099896e-05,-3.4866895339000573e-06,4.191322945719996e-05,C687-S,Federal Hill,C687-S_velocity
74,0.0,0.0,0.0,0.0,C68-S,Patterson Park,C68-S_velocity
75,0.0,-1.1609976049899992e-05,1.986104660001522e-08,-1.1816891945300005e-05,C69-S,McElderry Park,C69-S_velocity
76,0.0,3.614303996219998e-05,-1.911789189949992e-05,1.5113116129399909e-05,C708-S,Federal Hill,C708-S_velocity
77,0.0,4.345667636740001e-05,-1.0855319157300025e-05,3.16385518948e-05,C725-S,Federal Hill,C725-S_velocity
78,0.0,-2.3513242899996303e-07,-1.4030996611100015e-05,-1.4146080257800009e-05,C728-S,Federal Hill,C728-S_velocity
79,0.0,9.233423274459997e-05,2.546588440000691e-07,9.216450481920016e-05,C729-S,Federal Hill,C729-S_velocity
80,0.0,1.6331609369799917e-05,2.0616079439992122e-07,1.6682656249699833e-05,C734-S,Federal Hill,C734-S_velocity
81,0.0,-1.9860199959999096e-07,-3.0557299127000146e-06,-3.1516476955999097e-06,C740-S,Federal Hill,C740-S_velocity
82,0.0,0.0,0.0,0.0,C742-S,Locust Point,C742-S_velocity
83,0.0,1.2305107324199981e-05,1.6095879899974755e-08,1.2315156849699942e-05,C744-S,Locust Point,C744-S_velocity
84,0.0,-0.0001157889115429,-2.4235542159999025e-07,-0.00011599244709239998,C74-S,Canton,C74-S_velocity
85,0.0,7.84397832870006e-06,-7.428249199992534e-09,7.843764543500015e-06,C752-S,Locust Point,C752-S_velocity
86,0.0,3.521518734229956e-05,-2.95308070799756e-07,3.519222292699964e-05,C756-S,Locust Point,C756-S_velocity
87,0.0,4.695084275704969e-08,-2.1106910719925882e-10,4.6955654110507944e-08,C758-S,Locust Point,C758-S_velocity
88,0.0,8.294229320000108e-08,4.105405880000686e-08,9.037879320000699e-08,C759-S,Locust Point,C759-S_velocity
89,0.0,8.51962938321002e-05,-3.3958761659971803e-07,8.50543121628999e-05,C761-S,Locust Point,C761-S_velocity
90,0.0,-2.3090006730014032e-07,-7.0848692521000706e-06,-7.200828326800121e-06,C771-S,Locust Point,C771-S_velocity
91,0.0,-4.857504385519999e-05,-1.7163159101000764e-06,-5.042732395360008e-05,C772-S,Locust Point,C772-S_velocity
92,0.0,3.269539622299941e-06,8.460683719997784e-08,3.3283520437999608e-06,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.0002368808591882,-1.4001330399997323e-07,-0.00023694423648500004,C79-S,Canton,C79-S_velocity
94,0.0,-8.022022470510005e-05,-6.347080332800008e-06,-8.574081270510005e-05,C7-S,Orangeville,C7-S_velocity
95,0.0,7.006746637799974e-06,2.0119166507999746e-06,8.64504304e-06,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.00014062900512110002,-9.219328549599996e-06,-0.0001473578724195,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0011193296743132997,-0.00021346890057189968,-0.0012668757848075,C839-S,Eager Park,C839-S_velocity
98,0.0,7.145630498652433e-07,2.321317045029221e-09,7.11999612659388e-07,C84-S,Canton,C84-S_velocity
99,0.0,-1.7386250099988773e-08,-5.184711000046256e-09,-1.6519619400060317e-08,C89-S,Canton,C89-S_velocity
