,link_name,Base,I,V,V&I,link_id,neighborhood
55,C474-S_velocity,0.0003907397151999,0.0003434228534191,0.0003871312119531,0.0003403588225505,C474-S,Berea
56,C478-S_velocity,0.0012296190688288,0.0013369459581353,0.0012303645253793,0.0013373674645465,C478-S,Orangeville
57,C530-S_velocity,0.0007422799295672,0.0005517654385248,0.0007217915789498,0.0005404749955481,C530-S,Eager Park
58,C532-S_velocity,6.748043597817935e-05,1.4889949124337788e-05,5.755879098803729e-05,1.297889571015106e-05,C532-S,Eager Park
59,C548-S_velocity,0.0001205479879147,2.857389080009458e-05,0.0001153154938525,2.7069077331899847e-05,C548-S,Dunbar-Broadway
60,C549-S_velocity,7.494279039429807e-05,1.3869672261185663e-06,6.703709876988741e-05,1.1470521509779608e-06,C549-S,Dunbar-Broadway
61,C550-S_velocity,0.0014278732613816,0.0014251176702294,0.0014278782318018,0.0014251208419356,C550-S,Dunbar-Broadway
62,C551-S_velocity,0.0006606175850744,0.0006813527081873,0.0006605918885302,0.0006813302780615,C551-S,Dunbar-Broadway
63,C556-S_velocity,0.0002796207779889,0.0001442059450792,0.0002713000739752,0.0001407305741176,C556-S,Eager Park
64,C576-S_velocity,8.442756551667014e-05,5.293281981269611e-05,8.436759646317913e-05,5.2866735223983954e-05,C576-S,Dunbar-Broadway
65,C602-S_velocity,0.0007116247366526,0.0007142114633466,0.0006882356364806,0.0006904256715439,C602-S,Downtown
66,C638-S_velocity,0.0001599606401058,0.0001522918130583,0.0001595445478368,0.0001521895554907,C638-S,Downtown
67,C650-S_velocity,0.0009772817309344,0.0010139462377318,0.000974449253258,0.0010109425672198,C650-S,Downtown
68,C659-S_velocity,0.0005302582191342,0.0005563648281005,0.0004994245824938,0.0005302989119026,C659-S,Downtown
69,C65-S_velocity,0.0007373540259176,0.000464553837017,0.0006604029138708,0.000421622842546,C65-S,McElderry Park
70,C677-S_velocity,0.0008036105142538,0.0008174160835762,0.0008062271692569,0.0008174198310362,C677-S,Downtown
71,C681-S_velocity,0.0001736728019495,7.96648469695006e-05,0.0001688708996338,7.670688841565972e-05,C681-S,Downtown
72,C685-S_velocity,0.0003533093653288,0.0001247097798887,0.0003406210530439,0.0001218139617813,C685-S,Downtown
73,C687-S_velocity,0.0010255582414788,0.0010733150397248,0.0010214046910601,0.0010679284825893,C687-S,Federal Hill
74,C68-S_velocity,-0.0,-0.0,-0.0,-0.0,C68-S,Patterson Park
75,C69-S_velocity,0.0001454733064696,0.0001318487106956,0.0001462153874861,0.0001318845218994,C69-S,McElderry Park
76,C708-S_velocity,0.0008827222047064,0.0008832712595712,0.0008654279803715,0.000866147342211,C708-S,Federal Hill
77,C725-S_velocity,0.0006365566621131,0.0006282163623871,0.0006270721774032,0.0006186732174832,C725-S,Federal Hill
78,C728-S_velocity,0.0010084596643622,0.0010102589741595,0.000999353056501,0.0010011018546508,C728-S,Federal Hill
79,C729-S_velocity,0.0014020716136662,0.0014094608873705,0.0014016244267132,0.0014085219845216,C729-S,Federal Hill
80,C734-S_velocity,0.0013970174784709,0.0014208776052471,0.001397192278872,0.0014207458935996,C734-S,Federal Hill
81,C740-S_velocity,0.0014152009308889,0.0014240809152526,0.0014127746379991,0.0014215303675828,C740-S,Federal Hill
82,C742-S_velocity,-0.0,-0.0,-0.0,-0.0,C742-S,Locust Point
83,C744-S_velocity,0.000358799694549,0.0003803564367705,0.000358805326831,0.000380359416076,C744-S,Locust Point
84,C74-S_velocity,0.0002717079808061,0.0001962852206862,0.000271089289338,0.0001958230159367,C74-S,Canton
85,C752-S_velocity,0.0005259818934677,0.0005325993561433,0.0005259417530068,0.0005326317127616,C752-S,Locust Point
86,C756-S_velocity,0.0037468035726489,0.0037959273820448,0.0037467953187238,0.0037959276414915,C756-S,Locust Point
87,C758-S_velocity,4.6226244284279283e-08,4.7139792082985496e-08,4.549388539917388e-08,4.7151068433327516e-08,C758-S,Locust Point
88,C759-S_velocity,6.430295965952903e-05,6.395921020429164e-05,6.418610276669919e-05,6.395564257233308e-05,C759-S,Locust Point
89,C761-S_velocity,0.0048218927210534,0.0049623668269962,0.0048221115228602,0.004962192855213,C761-S,Locust Point
90,C771-S_velocity,0.0021881647725939,0.0021880248946576,0.0021828144167846,0.0021828086201351,C771-S,Locust Point
91,C772-S_velocity,0.0008435675024251,0.0007416458880569,0.0008419576057872,0.0007399568854623,C772-S,Locust Point
92,C779-S_velocity,0.0004811619315244,0.0004821154479489,0.0004812653957235,0.0004821435527454,C779-S,Locust Point
93,C79-S_velocity,0.0003701146871085,0.0002246942856465,0.0003697575000016,0.0002245903142645,C79-S,Canton
94,C7-S_velocity,0.0003820933558655,0.0003359025043587,0.0003756432450338,0.0003312715642266,C7-S,Orangeville
95,C816-S_velocity,0.0002452915304556,0.0002556899496716,0.0002467677990866,0.0002566025210942,C816-S,South Clifton Park
96,C830-S_velocity,0.0003389556058343,0.0002274511707615,0.0003305620996059,0.00022149106944,C830-S,Downtown
97,C839-S_velocity,0.0025367952686208,0.0016768749406875,0.0023800980666567,0.0015800489390693,C839-S,Eager Park
98,C84-S_velocity,7.695570086663637e-07,1.2977543528505072e-06,7.703357610544684e-07,1.178097421767972e-06,C84-S,Canton
99,C89-S_velocity,0.0004524390324077,0.0004605957674789,0.0004524071695763,0.0004606163815736,C89-S,Canton
