,link_name,Base,I,V,V&I,link_id,neighborhood
0,timestamp,1.68795852e+18,1.68795852e+18,1.68795852e+18,1.68795852e+18,timestamp,
1,C102-S_velocity,0.0030607587000692,0.0032533034170946,0.0030524163765625,0.0032517033540354,C102-S,Patterson Park
2,C105-S_velocity,0.001430641412203,0.0013967498625531,0.001426439501692,0.0013919117585846,C105-S,Patterson Park
3,C111-S_velocity,0.0112331133704883,0.0088687436328671,0.0112040982240499,0.0088462086946854,C111-S,Baltimore Highlands
4,C113-S_velocity,0.002898524350521,0.0022792074442474,0.002890854726118,0.0022712140681151,C113-S,Baltimore Highlands
5,C131-S_velocity,0.0004102460116044,0.0003314443054111,0.0004102458193461,0.0003314445277973,C131-S,Fells Point
6,C141-S_velocity,0.0016868126262032,0.0017063491986533,0.0016868126303875,0.001706350983209,C141-S,Canton
7,C159-S_velocity,0.0009861225786309,0.0009879378438421,0.0009861225772435,0.0009879398596372,C159-S,Upper Fells Point
8,C163-S_velocity,0.0013170138834886,0.0014082678229966,0.0013167640642444,0.0014079970743933,C163-S,Upper Fells Point
9,C168-S_velocity,0.0019891511751228,0.0020976168603486,0.00198915119328,0.0020976184007464,C168-S,Canton
10,C182-S_velocity,0.0059864216107372,0.0060992345617914,0.0059844097805788,0.0060964554140213,C182-S,Canton
11,C187-S_velocity,0.0002733487772314,0.0002808900770237,0.0002733529990735,0.0002804340553666,C187-S,Canton
12,C190-S_velocity,0.0079816813307967,0.0078611976476776,0.0079816813212597,0.0078611976476779,C190-S,Baltimore Highlands
13,C191-S_velocity,0.001834312871292,0.00159193629629,0.0018366550980695,0.0015935775844571,C191-S,Patterson Park
14,C211-S_velocity,0.0027670083314024,0.0028150961483918,0.0027677026884406,0.0028081618543578,C211-S,Patterson Park
15,C21-S_velocity,0.0044772567602738,0.0042439544466002,0.0043702711590139,0.0040144236549169,C21-S,Broadway East
16,C226-S_velocity,0.0019119051985084,0.0019754108098642,0.0019096868347797,0.0019737380232114,C226-S,Baltimore Highlands
17,C227-S_velocity,0.0034955539387501,0.0029616315532323,0.0034735277500278,0.0029436517613666,C227-S,Kresson
18,C229-S_velocity,0.0007270907867691,0.0007727003929631,0.0007278638021337,0.0007742576715823,C229-S,Kresson
19,C236-S_velocity,0.0008879322755653,0.0008880009940354,0.0008769221420318,0.0008768571747472,C236-S,Orangeville
20,C23-S_velocity,0.000992606347735,0.0007505963580481,0.0009875163856116,0.0007052554498624,C23-S,Broadway East
21,C249-S_velocity,0.0037899122468826,0.0038206331015092,0.003781901881783,0.0038125031775212,C249-S,Madison-Eastend
22,C251-S_velocity,0.0020314621340957,0.0018645490205738,0.0020246911544044,0.0018902224096212,C251-S,Madison-Eastend
23,C260-S_velocity,0.0017868508406659,0.0019432191865652,0.0017884944612364,0.0019424675552994,C260-S,Baltimore Highlands
24,C26-S_velocity,0.0057185180791652,0.0047848585107568,0.0052986923111495,0.0044805442723271,C26-S,Broadway East
25,C274-S_velocity,0.0016208841310729,0.0016876479398221,0.0016200945038531,0.0016868642859658,C274-S,Kresson
26,C279-S_velocity,0.001332097225985,0.0013773697371251,0.00128695275665,0.001329345185603,C279-S,Broadway East
27,C27-S_velocity,0.0025889356174981,0.0017777833757305,0.0023692273072949,0.0016346941979217,C27-S,Broadway East
28,C292-S_velocity,0.0016299421805515,0.0012881925223999,0.001490361878335,0.0012125157012998,C292-S,Broadway East
29,C2-S_velocity,0.0007953229739916,0.000803629683637,0.0007999045980828,0.0008116511720772,C2-S,South Clifton Park
30,C301-S_velocity,0.0037232702255434,0.0038454135053338,0.0035187646913965,0.0036762151525524,C301-S,Eager Park
31,C314-S_velocity,0.0012847601711135,0.001279314827349,0.0012724221555086,0.0012675034729486,C314-S,Dunbar-Broadway
32,C317-S_velocity,0.0013058130158121,0.0008170419707731,0.0012903439164697,0.0008084513841301,C317-S,Dunbar-Broadway
33,C319-S_velocity,0.000196099347334,4.635455175179639e-05,0.000192673440013,4.554985083458816e-05,C319-S,Washington Hill
34,C321-S_velocity,0.0005819153890474,0.0003117983829593,0.000567501856728,0.0003113953061956,C321-S,Washington Hill
35,C325-S_velocity,0.003225287031411,0.0032359183536517,0.0031749912647552,0.0031738244311641,C325-S,Fells Point
36,C327-S_velocity,0.011930180853543,0.0105896395130828,0.0118188006362239,0.010422740874487,C327-S,Fells Point
37,C328-S_velocity,0.0062695386793321,0.004905891764144,0.0061860327077468,0.0047999236693267,C328-S,Fells Point
38,C338-S_velocity,0.0025078886745883,0.0025108520151488,0.0024792812785081,0.0024822106022918,C338-S,Washington Hill
39,C340-S_velocity,0.0022652836818295,0.0023227936453345,0.0022557788505353,0.0023181694749809,C340-S,Fells Point
40,C34-S_velocity,0.0004443890258358,0.0004497370365944,0.0004288287561073,0.0004330693736365,C34-S,South Clifton Park
41,C351-S_velocity,0.0015465044264313,0.0015680033929027,0.0015465044327211,0.00156800524842,C351-S,Fells Point
42,C355-S_velocity,0.0010652663697273,0.0009405133322738,0.0010652707317459,0.0009405072131715,C355-S,Fells Point
43,C361-S_velocity,0.0042514964415606,0.0043016446259625,0.004251493725124,0.0043016556295323,C361-S,Fells Point
44,C362-S_velocity,0.0012715904460088,0.0011444251823292,0.001271592551476,0.0011444245119307,C362-S,Fells Point
45,C37-S_velocity,0.0014665948130784,0.0013309936958981,0.0014021760217976,0.00126301293296,C37-S,South Clifton Park
46,C382-S_velocity,0.0026613880881279,0.0027480809002789,0.0026619834020505,0.002748278270185,C382-S,Canton
47,C3-S_velocity,0.0010199109483023,0.0010419174926742,0.0010017832825088,0.0010418354862752,C3-S,Upper Fells Point
48,C417-S_velocity,0.0092340963040936,0.0092334075611803,0.0088058010582376,0.0088052323490354,C417-S,Canton Industrial
49,C418-S_velocity,0.0043749822714718,0.0044135414675235,0.0041253552575065,0.0041647266821258,C418-S,Canton Industrial
50,C422-S_velocity,0.0045881885173053,0.0045881297904843,0.004574653106542,0.0045746001465439,C422-S,Canton Industrial
51,C449-S_velocity,0.0011184121063118,0.0011184329938063,0.001097560342067,0.0010975962018834,C449-S,Broadway East
52,C462-S_velocity,0.0087841136880839,0.0092313103470268,0.0083853850123786,0.0086622268203938,C462-S,Eager Park
53,C463-S_velocity,0.0089831827481505,0.0095206299190795,0.0082179394757839,0.0088668451268342,C463-S,Eager Park
54,C473-S_velocity,0.0042283276474244,0.0042986836948098,0.0042139426268523,0.0042842545027964,C473-S,Berea
55,C474-S_velocity,0.003138969940814,0.0030541059068781,0.0031269222418732,0.0030415182772991,C474-S,Berea
56,C478-S_velocity,0.0043605906485204,0.0049185615092538,0.0043644403634164,0.0049223523668936,C478-S,Orangeville
57,C530-S_velocity,0.003593226067672,0.0029521384046988,0.0035264468477891,0.0028672444115484,C530-S,Eager Park
58,C532-S_velocity,0.0009768028153634,0.0005080738943745,0.0009624093168143,0.0004525622062354,C532-S,Eager Park
59,C548-S_velocity,0.0016226772467989,0.0013012153105606,0.0015426416393809,0.0011147152032025,C548-S,Dunbar-Broadway
60,C549-S_velocity,0.0034832608508486,0.0018927175245306,0.0032785778114118,0.0014831294345816,C549-S,Dunbar-Broadway
61,C550-S_velocity,0.0046666886976342,0.0046676465308927,0.0046666840791722,0.0046676547711871,C550-S,Dunbar-Broadway
62,C551-S_velocity,0.0021279879336755,0.0023230615411311,0.002134458960732,0.0023257965333119,C551-S,Dunbar-Broadway
63,C556-S_velocity,0.0024306351688016,0.0016032513893363,0.0023574302426521,0.0015327889278337,C556-S,Eager Park
