,Base,I,V,V&I,link_id,neighborhood,link_name
18,0.0,-2.396618679229999e-05,-2.6920310410006015e-07,-2.44284073673e-05,C229-S,Kresson,C229-S_velocity
19,0.0,-4.461612318299997e-06,-8.422800003599995e-06,-1.2801721626100023e-05,C236-S,Orangeville,C236-S_velocity
20,0.0,-0.00018052914791800003,-1.1973639385599996e-05,-0.0001873917736942,C23-S,Broadway East,C23-S_velocity
21,0.0,-5.588324680002449e-08,-3.0235084513001616e-06,-3.0817346716000785e-06,C249-S,Madison-Eastend,C249-S_velocity
22,0.0,-0.00012151621062299995,-1.237051120900009e-06,-0.00012373500974209996,C251-S,Madison-Eastend,C251-S_velocity
23,0.0,4.897112898350018e-05,1.7325761810004295e-07,4.895654506050016e-05,C260-S,Baltimore Highlands,C260-S_velocity
24,0.0,-0.0008844044267357003,-0.0001552588911496,-0.0010294339839551003,C26-S,Broadway East,C26-S_velocity
25,0.0,2.8357774736199903e-05,-2.557558569000768e-07,2.7818214359000043e-05,C274-S,Kresson,C274-S_velocity
26,0.0,5.388133500499985e-06,-1.9848214060500056e-05,-1.6556441322500065e-05,C279-S,Broadway East,C279-S_velocity
27,0.0,-0.0006633191366542,-8.369942391290002e-05,-0.0007149003091523001,C27-S,Broadway East,C27-S_velocity
28,0.0,-0.00024607158832269996,-3.807455489679998e-05,-0.00029069074482949997,C292-S,Broadway East,C292-S_velocity
29,0.0,4.6721418667e-06,2.291895857000042e-07,5.760667263600004e-06,C2-S,South Clifton Park,C2-S_velocity
30,0.0,0.00016533894663719995,-8.343757700670002e-05,7.17987682518999e-05,C301-S,Eager Park,C301-S_velocity
31,0.0,3.0173096864100058e-05,-2.785094600999934e-06,2.767032796219997e-05,C314-S,Dunbar-Broadway,C314-S_velocity
32,0.0,-0.0001374339307142,-3.0222555993000117e-06,-0.00013881929783099997,C317-S,Dunbar-Broadway,C317-S_velocity
33,0.0,-2.0225086926573995e-05,-3.556197960020302e-07,-2.0294116402457015e-05,C319-S,Washington Hill,C319-S_velocity
34,0.0,-9.131308706979999e-05,-8.514359689999783e-07,-9.172883997999998e-05,C321-S,Washington Hill,C321-S_velocity
35,0.0,-4.832277600131524e-05,-3.215931420590682e-07,-4.835408303533604e-05,C325-S,Fells Point,C325-S_velocity
36,0.0,-0.0009799429163026,-1.0735841283499893e-05,-0.0009915130981660997,C327-S,Fells Point,C327-S_velocity
37,0.0,-0.00047601778940830003,-4.817699098499852e-06,-0.0004809778109090999,C328-S,Fells Point,C328-S_velocity
38,0.0,-4.558689600006431e-08,-1.2857274973100078e-05,-1.2960800210400124e-05,C338-S,Washington Hill,C338-S_velocity
39,0.0,7.912977236799838e-06,-6.902406983500106e-06,3.0666251449990543e-07,C340-S,Fells Point,C340-S_velocity
40,0.0,6.344891732900011e-06,-5.5693533411000046e-06,1.01702745339998e-06,C34-S,South Clifton Park,C34-S_velocity
41,0.0,2.768658154499973e-06,-4.494214780003097e-08,2.712138621599968e-06,C351-S,Fells Point,C351-S_velocity
42,0.0,-0.00010116827807429997,-1.8524957999879743e-09,-0.00010116978210889996,C355-S,Fells Point,C355-S_velocity
43,0.0,7.612117322998262e-07,-1.8936101880018957e-07,5.26322031799923e-07,C361-S,Fells Point,C361-S_velocity
44,0.0,-0.00010824019982349998,-5.903902900090442e-09,-0.0001082423451615,C362-S,Fells Point,C362-S_velocity
45,0.0,-0.00015110333487399993,-3.474289922149993e-05,-0.0001806524674743999,C37-S,South Clifton Park,C37-S_velocity
46,0.0,5.316119594000069e-06,2.7751397000709555e-09,5.325268544000006e-06,C382-S,Canton,C382-S_velocity
47,0.0,-5.465873893399989e-06,-6.425921542299942e-06,-1.1840976067100024e-05,C3-S,Upper Fells Point,C3-S_velocity
48,0.0,1.924993050230004e-05,-0.00019192666044369998,-0.00017575702802729957,C417-S,Canton Industrial,C417-S_velocity
49,0.0,-1.869147265029991e-05,-8.385518704479965e-05,-0.00010007873596079965,C418-S,Canton Industrial,C418-S_velocity
50,0.0,1.3434194576800087e-05,-6.185479106400084e-06,7.098154693299923e-06,C422-S,Canton Industrial,C422-S_velocity
51,0.0,2.9449361325100017e-05,-4.42934361109999e-06,2.3375913536600058e-05,C449-S,Broadway East,C449-S_velocity
52,0.0,0.00030185324033119975,-0.00016275101437020038,0.00012742965942589939,C462-S,Eager Park,C462-S_velocity
53,0.0,0.0003012221314310998,-0.0001510565565283001,0.00013437330370339937,C463-S,Eager Park,C463-S_velocity
54,0.0,1.3698071482999997e-06,-9.720615923199984e-06,-7.823876240000164e-06,C473-S,Berea,C473-S_velocity
55,0.0,-0.0002676977385281,-1.0316565292299964e-05,-0.00027545539736940005,C474-S,Berea,C474-S_velocity
56,0.0,4.8033807595900153e-05,5.955971497000664e-07,4.799256135900004e-05,C478-S,Orangeville,C478-S_velocity
57,0.0,-0.00048660599037100003,-5.098210957280003e-05,-0.0005162274280708001,C530-S,Eager Park,C530-S_velocity
58,0.0,-0.000305298881006,-5.145694484670003e-05,-0.00032515407565320004,C532-S,Eager Park,C532-S_velocity
59,0.0,-0.0003334715807405,-2.7168509246400035e-05,-0.000338476901554,C548-S,Dunbar-Broadway,C548-S_velocity
60,0.0,-0.0005720090371327635,-5.701303700920003e-05,-0.0005756408087232348,C549-S,Dunbar-Broadway,C549-S_velocity
61,0.0,-5.377651785500124e-06,8.637707900067265e-09,-5.364781000699766e-06,C550-S,Dunbar-Broadway,C550-S_velocity
62,0.0,7.81094448960005e-06,-2.445649876000461e-07,7.472963374399906e-06,C551-S,Dunbar-Broadway,C551-S_velocity
63,0.0,-0.0005581676614929,-4.161893898130004e-05,-0.0005701365142569,C556-S,Eager Park,C556-S_velocity
64,0.0,-0.0001450358153278,-4.375553919000008e-07,-0.0001450258597265,C576-S,Dunbar-Broadway,C576-S_velocity
65,0.0,8.893290942550008e-05,-2.0764098622299935e-05,6.608779392600008e-05,C602-S,Downtown,C602-S_velocity
66,0.0,-2.6816437460099973e-05,-1.0872984750999806e-06,-2.7208731129999995e-05,C638-S,Downtown,C638-S_velocity
67,0.0,7.700076598870001e-05,-4.329157749899913e-06,7.250743286269998e-05,C650-S,Downtown,C650-S_velocity
68,0.0,3.143759849249996e-05,-3.3262260516899985e-05,-8.114304704900021e-06,C659-S,Downtown,C659-S_velocity
69,0.0,-0.00031643900813099995,-5.177486100000012e-05,-0.0003728358214320001,C65-S,McElderry Park,C65-S_velocity
70,0.0,8.936369921559999e-05,3.460644315799984e-06,9.275434053480002e-05,C677-S,Downtown,C677-S_velocity
71,0.0,-0.00026250250419439995,-1.3307037454399987e-05,-0.00026961488500539996,C681-S,Downtown,C681-S_velocity
72,0.0,-0.0008106231012844,-2.7673015314000045e-05,-0.000822431964,C685-S,Downtown,C685-S_velocity
73,0.0,7.945485244289997e-05,-7.773776245300007e-06,7.269363979400009e-05,C687-S,Federal Hill,C687-S_velocity
74,0.0,0.0,0.0,0.0,C68-S,Patterson Park,C68-S_velocity
75,0.0,-7.4312618499e-05,-9.529062971000033e-07,-7.51999813734e-05,C69-S,McElderry Park,C69-S_velocity
76,0.0,0.00011736539463060003,-2.2482248310799974e-05,9.344320048980002e-05,C708-S,Federal Hill,C708-S_velocity
77,0.0,9.75615713134999e-05,-1.4794815735100176e-05,8.15615569938e-05,C725-S,Federal Hill,C725-S_velocity
78,0.0,-8.474557840025543e-08,-2.495952610670005e-05,-2.5149418455900057e-05,C728-S,Federal Hill,C728-S_velocity
79,0.0,0.00022113493487399983,1.233292606899871e-06,0.00022216159150420002,C729-S,Federal Hill,C729-S_velocity
80,0.0,-0.00033821399788390005,-1.535717805549973e-05,-0.0003436053514002998,C734-S,Federal Hill,C734-S_velocity
81,0.0,2.8944518568700065e-05,-4.537539786199883e-06,2.42710914960002e-05,C740-S,Federal Hill,C740-S_velocity
82,0.0,0.0,0.0,0.0,C742-S,Locust Point,C742-S_velocity
83,0.0,1.9542747939600008e-05,2.0117009499952092e-08,1.95504712787e-05,C744-S,Locust Point,C744-S_velocity
84,0.0,-0.00027325096143760005,-3.690431939998729e-08,-0.0002732966157282,C74-S,Canton,C74-S_velocity
85,0.0,4.230296307649998e-05,-4.023179660012262e-08,4.224994078439988e-05,C752-S,Locust Point,C752-S_velocity
86,0.0,0.0002887468635712001,-1.0363492678995903e-06,0.0002874290390845998,C756-S,Locust Point,C756-S_velocity
87,0.0,-5.706785826335009e-09,3.075343481240121e-10,-5.2760699166125606e-09,C758-S,Locust Point,C758-S_velocity
88,0.0,2.3154060999996777e-08,1.2324205600001189e-08,4.220511180000547e-08,C759-S,Locust Point,C759-S_velocity
89,0.0,0.00016635904113829897,-2.404118280899953e-06,0.00016338979110289836,C761-S,Locust Point,C761-S_velocity
90,0.0,2.125346636620059e-05,-1.1108012162600045e-05,1.0135198382800296e-05,C771-S,Locust Point,C771-S_velocity
91,0.0,5.382928457760001e-05,-2.081281193800147e-06,5.1078985346200007e-05,C772-S,Locust Point,C772-S_velocity
92,0.0,1.1259012010005846e-07,1.7507399440006184e-07,-1.7882554789998978e-07,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.0007446279896534999,-2.1357951799933633e-08,-0.0007446419022552999,C79-S,Canton,C79-S_velocity
94,0.0,-0.00013256946433489998,-1.216203032220007e-05,-0.0001439890339990001,C7-S,Orangeville,C7-S_velocity
95,0.0,2.1306229565899997e-05,3.4200505390999955e-06,2.444013446609996e-05,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.00023129484898420005,-1.5386318355900064e-05,-0.00023930215114390007,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0033203337550588,-0.0008195793123363,-0.0036137118845423,C839-S,Eager Park,C839-S_velocity
98,0.0,3.7720904217831816e-06,5.956780058595146e-09,3.7651796678289513e-06,C84-S,Canton,C84-S_velocity
99,0.0,1.915329152129999e-05,-3.837136530000437e-08,1.9103928649499987e-05,C89-S,Canton,C89-S_velocity
