,Base,I,V,V&I,link_id,neighborhood,link_name
0,0.0,0.0,0.0,0.0,timestamp,,timestamp
1,0.0,-3.519360343590003e-05,-1.7242239641000181e-06,-3.673698982949999e-05,C102-S,Patterson Park,C102-S_velocity
2,0.0,-3.4727670949997406e-07,-2.2944788960999832e-06,-2.6387236756000333e-06,C105-S,Patterson Park,C105-S_velocity
3,0.0,-0.0010834004960914,-1.0388748837600065e-05,-0.0010876142289137,C111-S,Baltimore Highlands,C111-S_velocity
4,0.0,-0.00025088409609340005,-1.836471437200002e-06,-0.0002516531360664,C113-S,Baltimore Highlands,C113-S_velocity
5,0.0,-2.8265414692399995e-05,8.851575999946348e-10,-2.8265003840499995e-05,C131-S,Fells Point,C131-S_velocity
6,0.0,3.6497677169999897e-06,1.6173511499907936e-08,3.640405203899906e-06,C141-S,Canton,C141-S_velocity
7,0.0,1.4263884968299958e-05,1.351849000037937e-10,1.4263331922899955e-05,C159-S,Upper Fells Point,C159-S_velocity
8,0.0,-2.277175295999957e-06,-9.534700409996556e-08,-2.3678174413999695e-06,C163-S,Upper Fells Point,C163-S_velocity
9,0.0,1.6470172421200022e-05,1.5933054299966526e-08,1.6429041970100018e-05,C168-S,Canton,C168-S_velocity
10,0.0,5.869443629379989e-05,3.897593732001166e-07,5.907327858150008e-05,C182-S,Canton,C182-S_velocity
11,0.0,3.1715432619000116e-06,-3.0146027385499988e-05,-3.073535275979999e-05,C187-S,Canton,C187-S_velocity
12,0.0,-0.0009235153087499002,-3.1202037279001206e-06,-0.0009245233578519,C190-S,Baltimore Highlands,C190-S_velocity
13,0.0,-0.0001889661951573,-5.465109434000344e-07,-0.0001890629204662,C191-S,Patterson Park,C191-S_velocity
14,0.0,1.103816380209992e-05,-1.722278728700068e-06,9.496251983999969e-06,C211-S,Patterson Park,C211-S_velocity
15,0.0,-0.0001414656837154,-1.7697992796900032e-05,-0.0001537841257841,C21-S,Broadway East,C21-S_velocity
16,0.0,-1.9882941337999666e-06,-1.3598329669000297e-06,-2.7162374963000165e-06,C226-S,Baltimore Highlands,C226-S_velocity
17,0.0,-0.0002586756875972,-6.601289336999956e-06,-0.00026138422968439995,C227-S,Kresson,C227-S_velocity
18,0.0,-9.9282039963e-06,-3.6123626040001624e-07,-1.0065149740000014e-05,C229-S,Kresson,C229-S_velocity
19,0.0,-3.392682827999991e-07,-6.5341978713000085e-06,-6.859006262700004e-06,C236-S,Orangeville,C236-S_velocity
20,0.0,-2.611265840436658e-05,-2.762005685596496e-06,-2.690993874936796e-05,C23-S,Broadway East,C23-S_velocity
21,0.0,1.4431738300800024e-05,-2.217625610599996e-06,1.2048102606299939e-05,C249-S,Madison-Eastend,C249-S_velocity
22,0.0,-6.064334120709999e-05,-1.3849338627000053e-06,-5.940208522150001e-05,C251-S,Madison-Eastend,C251-S_velocity
23,0.0,1.3699498639699998e-05,6.503149169992048e-08,1.3796818530099984e-05,C260-S,Baltimore Highlands,C260-S_velocity
24,0.0,-0.0004045016056014,-8.511361611009995e-05,-0.0004618595838368,C26-S,Broadway East,C26-S_velocity
25,0.0,3.6736859544999516e-06,-5.092532432000559e-07,3.263431382999945e-06,C274-S,Kresson,C274-S_velocity
26,0.0,7.51190680759996e-06,-1.612504312380002e-05,-7.199264289000024e-06,C279-S,Broadway East,C279-S_velocity
27,0.0,-0.00017073112899320002,-2.364903309030002e-05,-0.0001824771527392,C27-S,Broadway East,C27-S_velocity
28,0.0,-8.67788823096e-05,-2.3938765906000013e-05,-9.662123569419999e-05,C292-S,Broadway East,C292-S_velocity
29,0.0,6.825516944200001e-06,1.3130253053000027e-06,7.777154610999991e-06,C2-S,South Clifton Park,C2-S_velocity
30,0.0,4.176131937970017e-05,-8.357486248849989e-05,-3.563519199419984e-05,C301-S,Eager Park,C301-S_velocity
31,0.0,1.980354773969999e-05,-1.5581209379999855e-06,1.8096308989600017e-05,C314-S,Dunbar-Broadway,C314-S_velocity
32,0.0,-6.700858895740001e-05,-1.9491766975000065e-06,-6.837132396940001e-05,C317-S,Dunbar-Broadway,C317-S_velocity
33,0.0,-5.044324934295059e-06,-1.522936982848267e-07,-5.0919389295876354e-06,C319-S,Washington Hill,C319-S_velocity
34,0.0,-2.8904356203584904e-05,-2.634246040253142e-07,-2.9083981919948433e-05,C321-S,Washington Hill,C321-S_velocity
35,0.0,-8.511284663026551e-06,-2.7702737086551354e-08,-8.51413544844706e-06,C325-S,Fells Point,C325-S_velocity
36,0.0,-0.0004989305544818999,-7.165330966899886e-06,-0.0005028298304110999,C327-S,Fells Point,C327-S_velocity
37,0.0,-0.00032291571271149996,-3.5476680098999033e-06,-0.00032477991959969997,C328-S,Fells Point,C328-S_velocity
38,0.0,-1.25176019419998e-06,-4.643009036499985e-06,-5.884329900599948e-06,C338-S,Washington Hill,C338-S_velocity
39,0.0,7.1149656342000015e-06,-3.2090165199999974e-06,4.3594513914000646e-06,C340-S,Fells Point,C340-S_velocity
40,0.0,7.980149412100003e-06,-3.40700782930001e-06,4.717341957400007e-06,C34-S,South Clifton Park,C34-S_velocity
41,0.0,6.197685847199991e-06,-1.656983500007616e-09,6.195713338199996e-06,C351-S,Fells Point,C351-S_velocity
42,0.0,-4.2994464072400004e-05,8.159449999879144e-10,-4.299417045590001e-05,C355-S,Fells Point,C355-S_velocity
43,0.0,2.875052597600008e-05,-1.2586665999823193e-09,2.8747334222800017e-05,C361-S,Fells Point,C361-S_velocity
44,0.0,-4.015814195039999e-05,1.6629195000172903e-09,-4.015779292359999e-05,C362-S,Fells Point,C362-S_velocity
