,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.0,-0.0011123225807381232,-0.0011123225807381232,J105-S_flow,J105-S,Downtown
1,0.0,0.10143663205716713,-0.3752711992830742,-0.3623537007906279,J10-S_flow,J10-S,Downtown
2,0.0,0.003266020602264774,-0.4695666787934787,-0.46811922022442687,J116-S_flow,J116-S,Downtown
3,0.0,0.028925609263577456,-0.37668877821861635,-0.4735676259758925,J119-S_flow,J119-S,Downtown
4,0.0,-2.0071437937279493,-0.009759911797504017,-2.0158100200589404,J128-S_flow,J128-S,Canton
5,0.0,-1.6131503169979666,-0.27383816135285777,-1.8442650510714875,J130-S_flow,J130-S,Downtown
6,0.0,-0.9724951051070576,-0.3523597472963642,-1.3191761827808035,J131-S_flow,J131-S,Downtown
7,0.0,0.01760341953345801,-0.03890653353810336,-0.020885848324143197,J136-S_flow,J136-S,Downtown
8,0.0,0.0,0.0,0.0,J138-S_flow,J138-S,Downtown
9,0.0,0.0,-0.04298199440880435,-0.04298199440880435,J141-S_flow,J141-S,Downtown
10,0.0,-0.00015035954147002428,-0.16178388970923407,-0.1625589670549772,J157-S_flow,J157-S,Downtown
11,0.0,0.0,-0.14360098895025963,-0.14360098895025963,J163-S_flow,J163-S,Downtown
12,0.0,-1.2223703129699004e-05,-0.062129676326268424,-0.062142532082085644,J165-S_flow,J165-S,Federal Hill
13,0.0,0.0,0.0,0.0,J171-S_flow,J171-S,Canton
14,0.0,0.0,-0.0048754452601009746,-0.0048754452601009746,J177-S_flow,J177-S,Federal Hill
15,0.0,-0.02473385749066992,-0.056482667072639714,-0.08054032285943613,J182-S_flow,J182-S,Federal Hill
16,0.0,0.00017346042618138213,-2.6323167112707324e-07,-7.824305479120497e-05,J191-S_flow,J191-S,Fells Point
17,0.0,-0.0007239297265950739,0.0,0.0,J1-S_flow,J1-S,Clifton Park
18,0.0,0.0004341295732817052,0.0,0.0,J204-S_flow,J204-S,Fells Point
19,0.0,0.0008686770863821636,-0.4864321026018299,-0.4864321026018299,J208-S_flow,J208-S,Downtown
20,0.0,-2.5791004605085917,-0.35173711430916654,-2.8499277514644348,J211-S_flow,J211-S,Fells Point
21,0.0,0.0006782842924071275,-6.451695373499433e-07,0.000676498858315,J227-S_flow,J227-S,Locust Point
22,0.0,0.0,0.0,0.0,J231-S_flow,J231-S,Locust Point
23,0.0,0.2928758481821987,0.00041355132209408563,0.2921543081985595,J232-S_flow,J232-S,Locust Point
24,0.0,0.0006404952946876818,0.0,0.0,J234-S_flow,J234-S,Locust Point
25,0.0,0.0,0.0,0.0,J238-S_flow,J238-S,Locust Point
26,0.0,-0.00014003370806481286,-0.017649407973149067,-0.017790536585982508,J240-S_flow,J240-S,Locust Point
27,0.0,0.0031686318186485707,-0.020935584671518903,-0.019075439372743475,J245-S_flow,J245-S,Locust Point
28,0.0,-2.710668668044862,-1.5571266506491188,-3.5008322171731248,J253-S_flow,J253-S,Eager Park
29,0.0,-0.7491830773119545,-0.27646248482657043,-0.996078299155986,J260-S_flow,J260-S,Broadway East
30,0.0,-0.6869128045608814,-0.2825074618268548,-0.9369362601227769,J266-S_flow,J266-S,Clifton Park
31,0.0,0.0,-0.08609170403810307,-0.08609170403810307,J268-S_flow,J268-S,Clifton Park
32,0.0,9.636013000857702e-06,-0.0016342009230814192,-0.0016342009230814192,J273-S_flow,J273-S,Clifton Park
33,0.0,-4.663053543846571,-1.1647428818744885,-4.932688191390242,J278-S_flow,J278-S,Broadway East
34,0.0,0.07106889446828246,-1.2036120380809479e-05,0.0716086782210752,J27-S_flow,J27-S,Locust Point
35,0.0,-4.618829319125908,-1.3050741579164509,-5.197908791779874,J280-S_flow,J280-S,Broadway East
36,0.0,0.0005577972697352607,-0.5679827595342566,-0.5679827595342566,J328-S_flow,J328-S,Broadway East
37,0.0,-4.023255835275668,-1.4134133546257033,-4.734917583979177,J329-S_flow,J329-S,Broadway East
38,0.0,-0.5539979668846868,-1.6410281454326885,-3.0448016634105226,J338-S_flow,J338-S,Eager Park
39,0.0,0.05144742928630386,5.265844236923556e-05,0.05022263781790315,J33-S_flow,J33-S,Locust Point
40,0.0,0.0,0.0,0.0,J34-S_flow,J34-S,Locust Point
41,0.0,-3.9935234521752445,-0.7111975796983785,-4.52444497929622,J361-S_flow,J361-S,Eager Park
42,0.0,-2.9883844391061656,-1.3351940901731023,-3.5763793758395783,J366-S_flow,J366-S,Eager Park
43,0.0,1.573651978511009,-1.7013870862041252,-0.43845378260974854,J385-S_flow,J385-S,Broadway East
44,0.0,-0.11317053401897681,-0.31585169859907936,-0.42928556575021837,J3-S_flow,J3-S,Fells Point
45,0.0,1.424156866924875e-05,-0.2338579802247125,-0.2338579802247125,J413-S_flow,J413-S,Broadway East
46,0.0,0.5377975762781517,-2.2659831666280894,-1.5206858763889528,J421-S_flow,J421-S,McElderry Park
47,0.0,0.0,0.0,0.0,J42-S_flow,J42-S,Locust Point
48,0.0,0.00024021282383479559,-0.028287615537067268,-0.028287615537067268,J433-S_flow,J433-S,Madison-Eastend
49,0.0,1.0754062629359513,-0.6345593763012918,0.5700105096815413,J437-S_flow,J437-S,Patterson Park
50,0.0,-7.496807666111531,-1.571263394139013,-6.948210848523342,J438-S_flow,J438-S,McElderry Park
51,0.0,-0.0016163572197278597,-0.027612624538750907,-0.029215401249084394,J450-S_flow,J450-S,Madison-Eastend
52,0.0,0.0,0.0,0.0,J456-S_flow,J456-S,Orangeville
53,0.0,-4.8633912148154934e-05,0.0,0.0,J45-S_flow,J45-S,Locust Point
54,0.0,-0.0015791625007253174,-0.1095429440023441,-0.1087748547913705,J460-S_flow,J460-S,Orangeville
55,0.0,0.2067297982534253,-0.12680050347405114,0.09451814949428439,J461-S_flow,J461-S,Baltimore Highlands
56,0.0,0.0,-0.01809229096196141,-0.01809229096196141,J46-S_flow,J46-S,Locust Point
57,0.0,-0.0011385879004910393,-0.0953672667046197,-0.0953672667046197,J471-S_flow,J471-S,Orangeville
58,0.0,0.0,-0.0621122063188384,-0.0621122063188384,J480-S_flow,J480-S,McElderry Park
59,0.0,-3.9569779370116613,-0.04962407686502601,-3.992589971465712,J484-S_flow,J484-S,Baltimore Highlands
60,0.0,-2.198228818540777,-0.08910646218615526,-2.2657986216933494,J491-S_flow,J491-S,Kresson
61,0.0,0.0,0.0,0.0,J492-S_flow,J492-S,Baltimore Highlands
62,0.0,0.0,-0.04280265376835857,-0.04280265376835857,J49-S_flow,J49-S,Washington Hill
63,0.0,0.0006114592832884291,-3.5555113564456065e-07,0.0006114193086448338,J4-S_flow,J4-S,Canton
64,0.0,0.0,-0.008615495140678497,-0.008615495140678497,J506-S_flow,J506-S,Baltimore Highlands
65,0.0,0.5772093487788901,-0.13561595133577242,0.3199315989298235,J507-S_flow,J507-S,Patterson Park
66,0.0,-0.06613607402938548,-0.03735653617795531,-0.103061011120813,J50-S_flow,J50-S,Washington Hill
67,0.0,0.5916596577622215,-0.22246860928221324,0.4580595650857795,J512-S_flow,J512-S,Patterson Park
68,0.0,0.0202725532325303,-0.07047018908484048,-0.05329145475077013,J534-S_flow,J534-S,Patterson Park
69,0.0,0.004729343649888307,-0.9363561229098316,-0.9320920520653431,J539-S_flow,J539-S,Canton
70,0.0,0.0,0.0,0.0,J541-S_flow,J541-S,Canton Industrial Area
71,0.0,0.0003829448950192216,-0.9535010416665131,-0.9535010416665131,J548-S_flow,J548-S,Canton
72,0.0,0.002405228959299066,3.287848802102644e-07,0.0015886738805352962,J556-S_flow,J556-S,Canton
73,0.0,-0.007819003302664385,-0.04707038157963872,-0.054558235608247685,J567-S_flow,J567-S,Berea
74,0.0,-1.091253935089565,-0.03728469989565575,-1.1233055074936118,J568-S_flow,J568-S,Berea
75,0.0,0.0002593149763843172,0.0,0.0,J571-S_flow,J571-S,Berea
76,0.0,-2.1582620832753356,-1.3505876290623284,-3.055399094801314,J576-S_flow,J576-S,Dunbar-Broadway
77,0.0,-2.150073080761006,-0.17506598414700747,-2.218585959592607,J578-S_flow,J578-S,Dunbar-Broadway
78,0.0,-0.6595744749211507,-0.0175034963327374,-0.6715019746855619,J586-S_flow,J586-S,Dunbar-Broadway
79,0.0,0.00014032835949517874,-0.44413806809980816,-0.44413806809980816,J587-S_flow,J587-S,Downtown
80,0.0,-0.005407856609076056,-0.03816827775369003,-0.0433279810787397,J592-S_flow,J592-S,Dunbar-Broadway
81,0.0,0.006182124445891279,-9.568496217582378e-07,0.006182356037202297,J5-S_flow,J5-S,Canton
82,0.0,-0.0008864726003476875,1.3552791326532088e-05,-0.0008793381311384962,J609-S_flow,J609-S,Dunbar-Broadway
83,0.0,0.0,-0.024459818665826916,-0.024459818665826916,J60-S_flow,J60-S,Downtown
84,0.0,0.0,0.0,0.0,J619-S_flow,J619-S,Dunbar-Broadway
85,0.0,1.9550027753201746,-1.9295606376088372,-0.2912291853534015,J620-S_flow,J620-S,Broadway East
86,0.0,2.234996399429548,-2.409542313372988,-0.42860477828125454,J624-S_flow,J624-S,Broadway East
87,0.0,0.11697823857316081,-0.02829783272944919,0.07707861589414833,J62-S_flow,J62-S,Downtown
88,0.0,-0.0001910837753733574,-0.0396970086591093,-0.0396970086591093,J632-S_flow,J632-S,Eager Park
89,0.0,-3.9040670030735214,-0.6517444958342953,-4.357071738163409,J637-S_flow,J637-S,Eager Park
90,0.0,-2.4457724127414604,-1.246337660216712,-3.4201577582887213,J640-S_flow,J640-S,Eager Park
91,0.0,0.0003416528761714943,-0.01615720179047031,-0.01615720179047031,J659-S_flow,J659-S,Baltimore Highlands
92,0.0,0.009025292486120051,-0.005502836710574499,0.006316733948612097,J672-S_flow,J672-S,Canton
93,0.0,0.0,0.0,0.0,J675-S_flow,J675-S,Canton
